name,license,license_date,vet,tel,address,service
德興動物醫院,開業執照：新北獸醫業字第306號,發照日期：2012-03-16,負責獸醫師(佐)：王柏森,聯絡電話：02-28480240,地     址：新北市蘆洲區長安街62號1樓,營業項目：內科、外科、產科、骨科
德興獸醫診所,開業執照：彰府農防師開字第156號,發照日期：2020-09-28,負責獸醫師(佐)：楊清鎮,聯絡電話：04-8853327,地     址：彰化縣溪湖鎮大突里大公六街27號2樓,營業項目：禽畜疾病診療等業務
慶生動物醫院,開業執照：雲診字第102號,發照日期：2021-07-26,負責獸醫師(佐)：陳俊誠,聯絡電話：05-5328119,地     址：雲林縣斗六市文化路13號,營業項目：經濟動物診療、小動物診療
慶生動物醫院,開業執照：北縣獸醫業字第80號,發照日期：2010-08-04,負責獸醫師(佐)：曹思源,聯絡電話：02-29231301,地     址：新北市永和區得和路261號,營業項目：內外產科、皮膚科
慶安動物醫院,開業執照：屏獸開字第14號,發照日期：2006-04-10,負責獸醫師(佐)：朱育震,聯絡電話：08-7211826,地     址：屏東市民生路12-12號,營業項目：內外產科及檢驗
慶華動物醫院,開業執照：南市獸開字第50號,發照日期：1993-07-03,負責獸醫師(佐)：紀宏昌,聯絡電話：06-2230440,地     址：台南市金華路四段6號,營業項目：內外產科
慶豐動物醫院,開業執照：府農漁開字第27號,發照日期：2009-03-23,負責獸醫師(佐)：陳主恩,聯絡電話：03-8530737,地     址：花蓮縣吉安鄉慶豐村吉安路二段320號,營業項目：內外科、產科、皮膚科、預防注射、出診服務
慧光犬貓動物醫院,開業執照：彰府農防師開字第169號,發照日期：2024-06-20,負責獸醫師(佐)：吳倍宜,聯絡電話：7633320,地     址：彰化縣彰化市埔西街259號,營業項目：動物診療及住院
慧光動物醫院,開業執照：投府農畜師開字第21號,發照日期：2003-04-08,負責獸醫師(佐)：黃清寅,聯絡電話：0492901187,地     址：南投縣埔里鎮西安路一段三三八號,營業項目：內、外、產科診療
慧安動物醫院,開業執照：中市獸醫開字第109008號,發照日期：2020-07-21,負責獸醫師(佐)：楊政厚,聯絡電話：04-24367576,地     址：臺中市北屯區松竹五路二段392號,營業項目：動物疾病診療
慕光動物醫院,開業執照：新北獸醫業字第437號,發照日期：2023-02-24,負責獸醫師(佐)：蔡立民,聯絡電話：2626-9575,地     址：新北市淡水區中山北路1段174號,營業項目：犬貓內外科、眼科、心臟科
慕光動物醫院,開業執照：南市獸開字第205號,發照日期：,負責獸醫師(佐)：黃慕光,聯絡電話：06-2234108,地     址：臺南市南區西門路一段569號,營業項目：小動物內外科診療及住院服務
摩夫摩夫動物醫院,開業執照：南市獸開字第211號,發照日期：2023-11-21,負責獸醫師(佐)：林佑駿,聯絡電話：06-2997954,地     址：臺南市安平區府平路243號,營業項目：小動物心臟科、骨科、牙科、一般內外科
摩西動物醫院,開業執照：南縣獸師診開字第181號,發照日期：2008-11-20,負責獸醫師(佐)：王宏文,聯絡電話：065989922,地     址：台南市新化區大新路15號,營業項目：小動物疾病診斷
摩摩寵物醫院,開業執照：中市獸醫開字第112007號,發照日期：2023-08-08,負責獸醫師(佐)：陳楨道,聯絡電話：0918002526,地     址：臺中市西區日進街79號,營業項目：內科診療、保健諮詢
樂仁動物醫院,開業執照：南縣獸師診開字第92號,發照日期：1996-07-12,負責獸醫師(佐)：沈振加,聯絡電話：06-6325807,地     址：台南市新營區民治路6之43號,營業項目：內科、外科、一般門診
樂毛動物醫院,開業執照：新北獸醫業字第447號,發照日期：2023-08-23,負責獸醫師(佐)：林如璠,聯絡電話：2958-1065,地     址：新北市板橋區忠孝路169號,營業項目：犬貓內外科
樂田動物醫院,開業執照：北市獸業字第577號,發照日期：2021-08-19,負責獸醫師(佐)：周毅含,聯絡電話：02-27785580,地     址：臺北市大安區建國南路1段161號1樓,營業項目：動物醫療
樂田動物醫院,開業執照：新北獸醫業字第374號,發照日期：2018-01-24,負責獸醫師(佐)：陳昭燕,聯絡電話：02-29871289,地     址：新北市三重區忠孝路2段102號1F、2F,營業項目：犬貓診療
樂米動物醫院,開業執照：桃獸師開執字第236號,發照日期：2018-08-03,負責獸醫師(佐)：李文傑,聯絡電話：03-3557073,地     址：桃園市桃園區中正五街206號,營業項目：動物診療
樂沛動物醫院,開業執照：北市獸業字第488號,發照日期：2015-04-02,負責獸醫師(佐)：蔡金龍,聯絡電話：27909218,地     址：臺北市內湖區成功路4段368號1樓2樓,營業項目：內科 外科 骨科 產科(犬貓) 皮膚科
樂咖動物醫院,開業執照：南市獸開字第163號,發照日期：2017-01-05,負責獸醫師(佐)：陳逸翰,聯絡電話：06-2907519,地     址：臺南市東區崇善路233-5號,營業項目：內科、外科、骨科、皮膚科、產科
樂牧動物醫院,開業執照：竹縣字第44號,發照日期：2022-11-16,負責獸醫師(佐)：楊千琪,聯絡電話：03-5585311,地     址：新竹縣竹北市福興路1097號,營業項目：小動物(犬、貓)內、外科、牙科
樂活動物醫院,開業執照：新北獸醫業字第462號,發照日期：2024-09-12,負責獸醫師(佐)：楊博俊,聯絡電話：2922-5805,地     址：新北市永和區竹林路66巷21號,營業項目：小動物內外科
樂活動物醫院,開業執照：高市獸師開字第261號,發照日期：2022-10-18,負責獸醫師(佐)：陳秋妹,聯絡電話：07-7213377,地     址：高雄市苓雅區福德三路157號,營業項目：動物診療、動物住院
樂悠動物醫院,開業執照：府農漁開字第45號,發照日期：2024-10-16,負責獸醫師(佐)：廖仲麟,聯絡電話：03-8347720,地     址：花蓮縣花蓮市中華路417號,營業項目：犬貓醫療
樂晨伴侶動物醫院,開業執照：中市獸醫開字第105013號,發照日期：2017-01-17,負責獸醫師(佐)：許峰旗,聯絡電話：04-22462526,地     址：臺中市北屯區文心路四段971號,營業項目：動物醫療
樂絨動物醫院,開業執照：南市獸開字第215號,發照日期：2024-12-26,負責獸醫師(佐)：林正偉,聯絡電話：0910817059,地     址：臺南市永康區忠義街81巷53號2樓,營業項目：犬貓內外科檢診
樂嘉動物醫院,開業執照：嘉府獸師開字第79號,發照日期：2022-03-04,負責獸醫師(佐)：柯惠文,聯絡電話：,地     址：嘉義縣朴子市開元路296號,營業項目：寵物(犬、貓等)
樂福動物醫院,開業執照：桃獸師開執字第264號,發照日期：2017-03-03,負責獸醫師(佐)：周浩群,聯絡電話：03-2225081,地     址：桃園市蘆竹區中山路12號,營業項目：內、外、產科
樂樂動物醫院,開業執照：中市獸醫開字第110009號,發照日期：2021-09-29,負責獸醫師(佐)：劉書瑄,聯絡電話：04-22085862,地     址：臺中市北區中清路一段418號,營業項目：一般內科、一般外科、夜間急診、復健科、皮膚科
樂樂動物醫院,開業執照：投府農畜師開字第33號,發照日期：2017-12-08,負責獸醫師(佐)：蕭明顯,聯絡電話：049-2776141,地     址：南投縣水里鄉民生路257號,營業項目：家畜疾病診治、犬貓預防注射、絕育等
樂樂動物醫院,開業執照：高市獸師開字第297號,發照日期：2014-07-30,負責獸醫師(佐)：汪鴻展,聯絡電話：07-7927771,地     址：高雄市鳳山區過勇路198號,營業項目：內科、外科、病理科、檢驗科、骨科
樂膚莉動物醫院,開業執照：北市獸業字第564號,發照日期：2020-03-11,負責獸醫師(佐)：蔡曼琳,聯絡電話：02-27846866,地     址：臺北市大安區仁愛路3段82號,營業項目：提供皮膚門診
樂蹦動物醫院,開業執照：高市獸師開字第361號,發照日期：2021-02-24,負責獸醫師(佐)：李佳芳,聯絡電話：07-3343088,地     址：高雄市苓雅區中華四路26、26之1號,營業項目：動物診療、動物住院
樂醫動物醫院,開業執照：桃獸師開執字第302號,發照日期：2023-03-03,負責獸醫師(佐)：吳欣盈,聯絡電話：03-3978627,地     址：桃園市龜山區文青二路73號,營業項目：伴侶動物醫療
樂寶動物醫院,開業執照：竹縣字第28號,發照日期：2020-12-14,負責獸醫師(佐)：范嘉麟,聯絡電話：03-5501399,地     址：新竹縣竹北市自強北路50號,營業項目：犬貓內、外、產科
樂寶動物醫院,開業執照：高市獸師開字第418號,發照日期：2025-09-08,負責獸醫師(佐)：張凱鈞,聯絡電話：07-2230332,地     址：高雄市新興區復興二路272號,營業項目：動物診療、動物住院
歐米咖動物醫院,開業執照：中市獸醫開字第109001號,發照日期：2020-01-22,負責獸醫師(佐)：許世承,聯絡電話：04-22602199,地     址：臺中市南區建國南路一段246號,營業項目：小動物內外科診療、住院
歐貝急診動物醫院,開業執照：投府農畜師開字第35號,發照日期：2022-03-24,負責獸醫師(佐)：黃鴻勝,聯絡電話：04-92367076,地     址：南投縣草屯鎮忠孝街239號,營業項目：動物診療、動物住院
歐動物醫院,開業執照：高縣獸醫開字第116號,發照日期：2003-01-06,負責獸醫師(佐)：歐忠正,聯絡電話：07-6673040,地     址：高雄市內門區中正路89巷5號,營業項目：動物診療
歐逗動物醫院,開業執照：南市獸開字第156號,發照日期：,負責獸醫師(佐)：蔡育才,聯絡電話：06-5909263,地     址：臺南市新化區護國里中山路158號,營業項目：小動物內外科、野生動物內外科
歐陽動物醫院,開業執照：中市獸醫開字第105117號,發照日期：2017-03-22,負責獸醫師(佐)：歐陽銘文,聯絡電話：04-23815800,地     址：臺中市南屯區惠中路三段68號,營業項目：骨關節外科、腫瘤科及內科
歐歐妮動物醫院,開業執照：北市獸業字第610號,發照日期：2023-10-04,負責獸醫師(佐)：黃柏錩,聯絡電話：02-85091366,地     址：臺北市中山區北安路627號,營業項目：動物醫療
澄心動物醫院,開業執照：中市獸醫開字第109012號,發照日期：2020-10-07,負責獸醫師(佐)：詹富吉,聯絡電話：04-22756689,地     址：臺中市太平區太平路642號,營業項目：一般內、外科
澄品動物醫院,開業執照：114竹市獸師開業字第2號,發照日期：2025-03-07,負責獸醫師(佐)：廖曉晴,聯絡電話：03-5352503,地     址：新竹市北區東大路二段315號,營業項目：犬貓內外科
澄毅動物醫院,開業執照：北市獸業字第79號,發照日期：,負責獸醫師(佐)：許祖誠,聯絡電話：02-27385335,地     址：臺北市大安區安和路2段171巷13號1樓,營業項目：內外科
澄諾動物醫院,開業執照：北市獸業字第517號,發照日期：2016-10-31,負責獸醫師(佐)：林澄憶,聯絡電話：02-27653160,地     址：臺北市松山區富錦街461號,營業項目：一般內科、一般外科、神經專科、齒科專科、血液免疫科、內分泌科
潭子家畜醫院,開業執照：中市獸醫開字第105001號,發照日期：2017-01-12,負責獸醫師(佐)：陳銘晧,聯絡電話：04-25319197,地     址：台中市潭子區中山路二段305號,營業項目：內、外、皮膚科
潮慶動物醫院,開業執照：中市獸醫開字第105186號,發照日期：2017-11-02,負責獸醫師(佐)：顏朝洲,聯絡電話：04-22917303,地     址：臺中市北區漢口路三段171號,營業項目：動物診療
締爾動物醫院,開業執照：北市獸業字第456號,發照日期：2022-10-14,負責獸醫師(佐)：尤思菁,聯絡電話：02-29388211,地     址：臺北市文山區樟新街11之1號、11之2號,營業項目：小動物內科、外科
蓮心動物醫院,開業執照：北縣獸醫業字第82號,發照日期：1999-07-15,負責獸醫師(佐)：李維淵,聯絡電話：82958237,地     址：五股區工商路40號1樓,營業項目：內外產科、骨科、牙科
褒忠家畜診所,開業執照：雲診字第2號,發照日期：1996-04-22,負責獸醫師(佐)：陳憲瑞,聯絡電話：05-6971782,地     址：雲林縣褒忠鄉中民村中正路117號,營業項目：
