name_filtered,address_filtered,city,district,place_id,name_checked,business_status,address_checked,phone,opening_hours,types,rating,rating_total,longitude,latitude,map_url,website,newest_review
悠遊寵物有限公司,桃園市觀音區崙坪里福坪路195巷100號1、2、3樓,桃園市,觀音區,ChIJsxGiZLomaDQRkHqktjNpKCc,悠遊寵物旅館,OPERATIONAL,328台灣桃園市觀音區福坪路195巷100號,034981936,"['星期一: 10:00 – 12:00, 13:00 – 15:00, 17:00 – 20:00, 21:00 – 21:30', '星期二: 10:00 – 12:00, 13:00 – 15:00, 17:00 – 20:00, 21:00 – 21:30', '星期三: 10:00 – 12:00, 13:00 – 15:00, 17:00 – 20:00, 21:00 – 21:30', '星期四: 10:00 – 12:00, 13:00 – 15:00, 17:00 – 20:00, 21:00 – 21:30', '星期五: 10:00 – 12:00, 13:00 – 15:00, 17:00 – 20:00, 21:00 – 21:30', '星期六: 10:00 – 12:00, 13:00 – 15:00, 17:00 – 20:00, 21:00 – 21:30', '星期日: 10:00 – 12:00, 13:00 – 15:00, 17:00 – 20:00, 21:00 – 21:30']","['establishment', 'point_of_interest']",4.7,400.0,121.158963,25.0073946,https://maps.google.com/?cid=2821620837376096912,http://www.yoyodogs.com.tw/,2024-10-16
悠遊寵物有限公司,桃園市觀音區崙坪里福坪路195巷100號1、2、3樓,桃園市,觀音區,ChIJsxGiZLomaDQRkHqktjNpKCc,悠遊寵物旅館,OPERATIONAL,328台灣桃園市觀音區福坪路195巷100號,034981936,"['星期一: 10:00 – 12:00, 13:00 – 15:00, 17:00 – 20:00, 21:00 – 21:30', '星期二: 10:00 – 12:00, 13:00 – 15:00, 17:00 – 20:00, 21:00 – 21:30', '星期三: 10:00 – 12:00, 13:00 – 15:00, 17:00 – 20:00, 21:00 – 21:30', '星期四: 10:00 – 12:00, 13:00 – 15:00, 17:00 – 20:00, 21:00 – 21:30', '星期五: 10:00 – 12:00, 13:00 – 15:00, 17:00 – 20:00, 21:00 – 21:30', '星期六: 10:00 – 12:00, 13:00 – 15:00, 17:00 – 20:00, 21:00 – 21:30', '星期日: 10:00 – 12:00, 13:00 – 15:00, 17:00 – 20:00, 21:00 – 21:30']","['establishment', 'point_of_interest']",4.7,400.0,121.158963,25.0073946,https://maps.google.com/?cid=2821620837376096912,http://www.yoyodogs.com.tw/,2024-10-16
悠遊狗寵物生活館,桃園市大園區橫峰里致祥三街36號1及2樓,桃園市,大園區,ChIJsxGiZLomaDQRkHqktjNpKCc,悠遊寵物旅館,OPERATIONAL,328台灣桃園市觀音區福坪路195巷100號,034981936,"['星期一: 10:00 – 12:00, 13:00 – 15:00, 17:00 – 20:00, 21:00 – 21:30', '星期二: 10:00 – 12:00, 13:00 – 15:00, 17:00 – 20:00, 21:00 – 21:30', '星期三: 10:00 – 12:00, 13:00 – 15:00, 17:00 – 20:00, 21:00 – 21:30', '星期四: 10:00 – 12:00, 13:00 – 15:00, 17:00 – 20:00, 21:00 – 21:30', '星期五: 10:00 – 12:00, 13:00 – 15:00, 17:00 – 20:00, 21:00 – 21:30', '星期六: 10:00 – 12:00, 13:00 – 15:00, 17:00 – 20:00, 21:00 – 21:30', '星期日: 10:00 – 12:00, 13:00 – 15:00, 17:00 – 20:00, 21:00 – 21:30']","['establishment', 'point_of_interest']",4.7,400.0,121.158963,25.0073946,https://maps.google.com/?cid=2821620837376096912,http://www.yoyodogs.com.tw/,2024-10-16
悠遊狗寵物生活館,桃園市大園區橫峰里致祥三街36號1及2樓,桃園市,大園區,ChIJsxGiZLomaDQRkHqktjNpKCc,悠遊寵物旅館,OPERATIONAL,328台灣桃園市觀音區福坪路195巷100號,034981936,"['星期一: 10:00 – 12:00, 13:00 – 15:00, 17:00 – 20:00, 21:00 – 21:30', '星期二: 10:00 – 12:00, 13:00 – 15:00, 17:00 – 20:00, 21:00 – 21:30', '星期三: 10:00 – 12:00, 13:00 – 15:00, 17:00 – 20:00, 21:00 – 21:30', '星期四: 10:00 – 12:00, 13:00 – 15:00, 17:00 – 20:00, 21:00 – 21:30', '星期五: 10:00 – 12:00, 13:00 – 15:00, 17:00 – 20:00, 21:00 – 21:30', '星期六: 10:00 – 12:00, 13:00 – 15:00, 17:00 – 20:00, 21:00 – 21:30', '星期日: 10:00 – 12:00, 13:00 – 15:00, 17:00 – 20:00, 21:00 – 21:30']","['establishment', 'point_of_interest']",4.7,400.0,121.158963,25.0073946,https://maps.google.com/?cid=2821620837376096912,http://www.yoyodogs.com.tw/,2024-10-16
鴻賓寵物美容之家,臺中市西區忠誠街132號1樓,臺中市,西區,ChIJt12d0Js9aTQRcN33hdG_Gpw,鴻賓寵物美容之家,OPERATIONAL,403台灣臺中市西區忠誠街132號,0423258955,"['星期一: 10:00 – 21:00', '星期二: 10:00 – 21:00', '星期三: 10:00 – 21:00', '星期四: 10:00 – 21:00', '星期五: 10:00 – 21:00', '星期六: 10:00 – 21:00', '星期日: 休息']","['establishment', 'point_of_interest']",3.7,17.0,120.65806,24.152651,https://maps.google.com/?cid=11248513925927918960,,2024-12-20
樹洞寵物旅店,臺南市善化區光文里19鄰民生路287號,臺南市,善化區,ChIJt1Toshl7bjQRiI6ad6TsWBo,樹洞寵物旅店@treehotel（+line預約）,OPERATIONAL,741台灣臺南市善化區民生路287號,0982767050,"['星期一: 09:00 – 23:00', '星期二: 09:00 – 23:00', '星期三: 09:00 – 23:00', '星期四: 09:00 – 23:00', '星期五: 09:00 – 23:00', '星期六: 09:00 – 23:00', '星期日: 09:00 – 23:00']","['establishment', 'point_of_interest']",5.0,14.0,120.2989826,23.1305511,https://maps.google.com/?cid=1898527434062073480,https://www.instagram.com/treehole_pet_hotel?igsh=OTZkdm43OXByMGNt&utm_source=qr,2025-10-20
寵沐企業社,新北市林口區民享路46號1樓及B1,新北市,林口區,ChIJt2CEUtimQjQRFfBm1-QbtLI,寵沐寵物美容生活館,OPERATIONAL,244台灣新北市林口區民享路46號,0226008572,"['星期一: 11:00 – 20:00', '星期二: 休息', '星期三: 11:00 – 20:00', '星期四: 11:00 – 20:00', '星期五: 11:00 – 20:00', '星期六: 11:00 – 20:00', '星期日: 11:00 – 20:00']","['establishment', 'lodging', 'point_of_interest', 'store']",4.7,193.0,121.3808894,25.0809135,https://maps.google.com/?cid=12876947904239431701,,2025-05-14
比樂寵物精緻沙龍,臺南市歸仁區南興里1鄰民生北街140號,臺南市,歸仁區,ChIJt3OT5mJxbjQRoqQk53hmgiY,比樂寵物精緻沙龍,OPERATIONAL,711台灣臺南市歸仁區民生北街140號,062308758,"['星期一: 休息', '星期二: 09:00 – 18:00', '星期三: 09:00 – 18:00', '星期四: 09:00 – 18:00', '星期五: 09:00 – 18:00', '星期六: 09:00 – 18:00', '星期日: 09:00 – 18:00']","['establishment', 'point_of_interest']",4.9,71.0,120.2809509,22.9719735,https://maps.google.com/?cid=2774892989873693858,,2025-03-19
汪芙企業社,高雄市三民區明賢街42號,高雄市,三民區,ChIJt5tveBwFbjQRz8lIHWlDDuE,明賢街42號,,807台灣高雄市三民區明賢街42號,,,"['street_address', 'subpremise']",,,120.3124443,22.661896,https://maps.google.com/?cid=16216973426949671375,,
東森寵物雲股份有限公司左營左大分公司,高雄市左營區左營大路161、163號,高雄市,左營區,ChIJt72w85gFbjQRvtDmqmEmqXA,東森寵物 左營左大店,OPERATIONAL,813台灣高雄市左營區左營大路161號,075818668,"['星期一: 10:00 – 21:00', '星期二: 10:00 – 21:00', '星期三: 10:00 – 21:00', '星期四: 10:00 – 21:00', '星期五: 10:00 – 21:00', '星期六: 10:00 – 21:00', '星期日: 10:00 – 21:00']","['establishment', 'pet_store', 'point_of_interest', 'store']",4.5,198.0,120.2892828,22.6844615,https://maps.google.com/?cid=8118062004232966334,https://www.etipets.com/,2024-10-20
東森寵物雲股份有限公司左營左大分公司,高雄市左營區左營大路161、163號,高雄市,左營區,ChIJt72w85gFbjQRvtDmqmEmqXA,東森寵物 左營左大店,OPERATIONAL,813台灣高雄市左營區左營大路161號,075818668,"['星期一: 10:00 – 21:00', '星期二: 10:00 – 21:00', '星期三: 10:00 – 21:00', '星期四: 10:00 – 21:00', '星期五: 10:00 – 21:00', '星期六: 10:00 – 21:00', '星期日: 10:00 – 21:00']","['establishment', 'pet_store', 'point_of_interest', 'store']",4.5,198.0,120.2892828,22.6844615,https://maps.google.com/?cid=8118062004232966334,https://www.etipets.com/,2024-10-20
東森寵物雲股份有限公司左營左大分公司,高雄市左營區左營大路161、163號,高雄市,左營區,ChIJt72w85gFbjQRvtDmqmEmqXA,東森寵物 左營左大店,OPERATIONAL,813台灣高雄市左營區左營大路161號,075818668,"['星期一: 10:00 – 21:00', '星期二: 10:00 – 21:00', '星期三: 10:00 – 21:00', '星期四: 10:00 – 21:00', '星期五: 10:00 – 21:00', '星期六: 10:00 – 21:00', '星期日: 10:00 – 21:00']","['establishment', 'pet_store', 'point_of_interest', 'store']",4.5,198.0,120.2892828,22.6844615,https://maps.google.com/?cid=8118062004232966334,https://www.etipets.com/,2024-10-20
東森寵物雲股份有限公司左營左大分公司,高雄市左營區左營大路161、163號,高雄市,左營區,ChIJt72w85gFbjQRvtDmqmEmqXA,東森寵物 左營左大店,OPERATIONAL,813台灣高雄市左營區左營大路161號,075818668,"['星期一: 10:00 – 21:00', '星期二: 10:00 – 21:00', '星期三: 10:00 – 21:00', '星期四: 10:00 – 21:00', '星期五: 10:00 – 21:00', '星期六: 10:00 – 21:00', '星期日: 10:00 – 21:00']","['establishment', 'pet_store', 'point_of_interest', 'store']",4.5,198.0,120.2892828,22.6844615,https://maps.google.com/?cid=8118062004232966334,https://www.etipets.com/,2024-10-20
魔斯凱歐寵物沙龍,臺中市南屯區黎明東街390號1樓,臺中市,南屯區,ChIJt9T0F8I9aTQRMUppHEKTUoA,魔斯凱歐寵物沙龍,OPERATIONAL,408台灣臺中市南屯區黎明東街390號,0422518991,"['星期一: 10:30 – 19:30', '星期二: 休息', '星期三: 10:30 – 19:30', '星期四: 10:30 – 19:30', '星期五: 10:30 – 19:30', '星期六: 10:30 – 19:30', '星期日: 10:30 – 19:30']","['establishment', 'point_of_interest']",5.0,25.0,120.6365779,24.1503611,https://maps.google.com/?cid=9246614897098836529,http://barftaiwan.com/shop/modules/location/article.php?id=153,2022-07-05
毛棧股份有限公司,臺中市西區美村路一段245號1樓、2樓、3樓,臺中市,西區,ChIJt9_1JAI9aTQRQd5SjH0_Z4Q,毛棧PawStay-台中寵物美容/寵物住宿/寵物安親/智能寵物店3.0,OPERATIONAL,403台灣臺中市西區美村路一段245號,0423012300,"['星期一: 10:00 – 19:00', '星期二: 10:00 – 19:00', '星期三: 10:00 – 19:00', '星期四: 10:00 – 19:00', '星期五: 10:00 – 19:00', '星期六: 10:00 – 19:00', '星期日: 10:00 – 19:00']","['establishment', 'pet_store', 'point_of_interest', 'store']",4.8,50.0,120.6619686,24.1487296,https://maps.google.com/?cid=9540664144065388097,https://pawstay.com.tw/,2024-12-10
萌寵生活館,新北市新莊區昌隆街58巷1弄1號1樓,新北市,新莊區,ChIJtQyCm4upQjQR8JNhhdnzQR0,萌寵生活館,OPERATIONAL,242台灣新北市新莊區昌隆街58巷1弄1號,0979719568,"['星期一: 10:00 – 19:00', '星期二: 10:00 – 19:00', '星期三: 10:00 – 19:00', '星期四: 休息', '星期五: 10:00 – 19:00', '星期六: 10:00 – 19:00', '星期日: 10:00 – 19:00']","['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,40.0,121.4549656,25.0504641,https://maps.google.com/?cid=2108234216157320176,,2025-01-18
萌寵生活館,新北市新莊區昌隆街58巷1弄1號1樓,新北市,新莊區,ChIJtQyCm4upQjQR8JNhhdnzQR0,萌寵生活館,OPERATIONAL,242台灣新北市新莊區昌隆街58巷1弄1號,0979719568,"['星期一: 10:00 – 19:00', '星期二: 10:00 – 19:00', '星期三: 10:00 – 19:00', '星期四: 休息', '星期五: 10:00 – 19:00', '星期六: 10:00 – 19:00', '星期日: 10:00 – 19:00']","['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,40.0,121.4549656,25.0504641,https://maps.google.com/?cid=2108234216157320176,,2025-01-18
萌寵企業社,新北市土城區永豐路13巷26號1樓,新北市,土城區,ChIJtQyCm4upQjQR8JNhhdnzQR0,萌寵生活館,OPERATIONAL,242台灣新北市新莊區昌隆街58巷1弄1號,0979719568,"['星期一: 10:00 – 19:00', '星期二: 10:00 – 19:00', '星期三: 10:00 – 19:00', '星期四: 休息', '星期五: 10:00 – 19:00', '星期六: 10:00 – 19:00', '星期日: 10:00 – 19:00']","['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,40.0,121.4549656,25.0504641,https://maps.google.com/?cid=2108234216157320176,,2025-01-18
萌寵企業社,新北市土城區永豐路13巷26號1樓,新北市,土城區,ChIJtQyCm4upQjQR8JNhhdnzQR0,萌寵生活館,OPERATIONAL,242台灣新北市新莊區昌隆街58巷1弄1號,0979719568,"['星期一: 10:00 – 19:00', '星期二: 10:00 – 19:00', '星期三: 10:00 – 19:00', '星期四: 休息', '星期五: 10:00 – 19:00', '星期六: 10:00 – 19:00', '星期日: 10:00 – 19:00']","['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,40.0,121.4549656,25.0504641,https://maps.google.com/?cid=2108234216157320176,,2025-01-18
捲毛叔叔寵物美容,桃園市中壢區環中東路二段694、696號1樓、2樓,桃園市,中壢區,ChIJtRJTQ0UiaDQROk6Whqn5mTo,捲毛叔叔寵物美容旅館-中壢旗艦館|24小時家長遠端即時監控|24小時開放式寵物住宿|24小時寵物褓姆|2樓純貓咪美容住宿旅館|不關籠|寵物安親評價|皮膚改善|寵物商品|寵物接送|幼犬社會化|寵物美容|包月推薦|中壢桃園八德平鎮楊梅龍潭青埔寵物美容住宿,OPERATIONAL,320台灣桃園市中壢區環中東路二段694號,034593055,"['星期一: 10:00 – 20:00', '星期二: 10:00 – 20:00', '星期三: 10:00 – 20:00', '星期四: 10:00 – 20:00', '星期五: 10:00 – 20:00', '星期六: 10:00 – 20:00', '星期日: 10:00 – 20:00']","['establishment', 'point_of_interest']",4.7,552.0,121.2286759,24.9442146,https://maps.google.com/?cid=4222680632139337274,https://www.facebook.com/%E6%8D%B2%E6%AF%9B%E5%8F%94%E5%8F%94pet-grooming-542325075970868/,2025-07-30
棉花田寵物商行,桃園市蘆竹區上竹里大竹路426之8號1樓,桃園市,蘆竹區,ChIJtWdcuIcfaDQRaaz3HadXwmY,棉花田寵物店,OPERATIONAL,338台灣桃園市蘆竹區大竹路426號,,,"['establishment', 'point_of_interest']",5.0,1.0,121.2648608,25.020721,https://maps.google.com/?cid=7404577112624442473,,2025-02-13
田蓉貿易有限公司,高雄市鳳山區建國路二段118、120號,高雄市,鳳山區,ChIJtcwRqyQbbjQRBADY-mt0J9A,頑皮族寵物美容/寵物店/鳳山寵物美容/高雄寵物美容/ 寵物SPA/無關籠住宿,OPERATIONAL,830台灣高雄市鳳山區建國路二段120號,077763720,"['星期一: 09:00 – 22:00', '星期二: 09:00 – 22:00', '星期三: 09:00 – 22:00', '星期四: 09:00 – 22:00', '星期五: 09:00 – 22:00', '星期六: 09:00 – 22:00', '星期日: 09:00 – 22:00']","['establishment', 'pet_store', 'point_of_interest', 'store']",4.6,242.0,120.3606598,22.6359464,https://maps.google.com/?cid=14999085091099508740,https://instagram.com/wanpizu_168?igshid=OGQ5ZDc2ODk2ZA==,2024-01-23
蔻蔻寵物沙龍,臺南市佳里區文新里6鄰文化路411號,臺南市,佳里區,ChIJteoOoyF_bjQR_IWW2xcroSE,蔻蔻寵物沙龍·寵物旅館,OPERATIONAL,722台灣臺南市佳里區文化路411號,0988505770,"['星期一: 休息', '星期二: 11:00 – 19:00', '星期三: 11:00 – 19:00', '星期四: 11:00 – 19:00', '星期五: 11:00 – 19:00', '星期六: 11:00 – 19:00', '星期日: 11:00 – 19:00']","['establishment', 'point_of_interest']",4.5,22.0,120.1708916,23.1629608,https://maps.google.com/?cid=2423265455970354684,,2024-06-03
迷漾狗寵物,高雄市大寮區鳳林三路696號,高雄市,大寮區,ChIJtwly0YcbbjQRE0UDm0ZfycY,東森寵物 大寮鳳林店,OPERATIONAL,831台灣高雄市大寮區鳳林三路137號,077827776,"['星期一: 10:00 – 22:00', '星期二: 10:00 – 22:00', '星期三: 10:00 – 22:00', '星期四: 10:00 – 22:00', '星期五: 10:00 – 22:00', '星期六: 10:00 – 22:00', '星期日: 10:00 – 22:00']","['establishment', 'pet_store', 'point_of_interest', 'store']",4.5,503.0,120.400611,22.5975128,https://maps.google.com/?cid=14324084846681605395,http://www.oscar-pet.com.tw/,2024-04-28
汪汪甜八寶寵物美容寄養,桃園市楊梅區瑞溪里梅獅路二段192號1樓,桃園市,楊梅區,ChIJtwyMmvMjaDQRW1w-Yr39Uts,甜Eight寵物美容·住宿,OPERATIONAL,326台灣桃園市楊梅區梅獅路二段192號,0912426275,"['星期一: 休息', '星期二: 09:00 – 18:00', '星期三: 09:00 – 18:00', '星期四: 09:00 – 18:00', '星期五: 09:00 – 18:00', '星期六: 09:00 – 18:00', '星期日: 09:00 – 18:00']","['establishment', 'point_of_interest']",4.9,42.0,121.1772163,24.9059163,https://maps.google.com/?cid=15803973032235392091,,2022-04-14
禧毛寵物美容,臺中市北區五權路500巷6弄12號1樓,臺中市,北區,ChIJtz1_Weo9aTQRB9KircWwrUU,喜毛寵物美容,OPERATIONAL,404台灣臺中市北區五權路500巷6弄12號,0436099968,"['星期一: 10:00 – 20:00', '星期二: 休息', '星期三: 10:00 – 20:00', '星期四: 10:00 – 20:00', '星期五: 10:00 – 20:00', '星期六: 10:00 – 20:00', '星期日: 10:00 – 20:00']","['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,70.0,120.6836485,24.1527905,https://maps.google.com/?cid=5020863522656145927,https://lin.ee/cROO9IS,2025-08-16
貝寵閣寵物生活館,高雄市三民區建國二路157號1、2樓,高雄市,三民區,ChIJtzrgdR4FbjQR6sky5Fuwbew,貝寵閣寵物生活館,CLOSED_PERMANENTLY,807台灣高雄市三民區建國二路157號,0989052520,,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.7,27.0,120.307568,22.637279,https://maps.google.com/?cid=17036466874129500650,https://www.instagram.com/milki.l_/,2025-04-12
美樂蒂寵物美容用品館,臺北市士林區延平北路五段208號1樓,臺北市,士林區,ChIJu-g2DMuuQjQR_3v5yhEqK-I,美樂蒂寵物美容用品館,OPERATIONAL,111台灣臺北市士林區延平北路五段208號,0228160089,"['星期一: 休息', '星期二: 11:30 – 21:00', '星期三: 11:30 – 21:00', '星期四: 11:30 – 21:00', '星期五: 11:30 – 21:00', '星期六: 11:30 – 21:00', '星期日: 休息']","['establishment', 'point_of_interest']",4.3,36.0,121.5101831,25.0837775,https://maps.google.com/?cid=16297165932478430207,,2018-03-07
庠陞寵物旅館,桃園市八德區永福西街32巷3號,桃園市,八德區,ChIJu0iAKMAfaDQRO-0EBIiViiI,花ni萌寵物旅館-八德貓咪住宿|貓咪包月寄宿|寵物住宿|狗狗保姆|小型犬安親住宿|狗狗美容,OPERATIONAL,334台灣桃園市八德區永福西街32巷3號,033638541,"['星期一: 10:30 – 19:30', '星期二: 10:30 – 19:30', '星期三: 10:30 – 19:30', '星期四: 10:30 – 19:30', '星期五: 10:30 – 19:30', '星期六: 10:30 – 19:30', '星期日: 10:30 – 19:30']","['establishment', 'point_of_interest']",4.9,76.0,121.2983676,24.963037,https://maps.google.com/?cid=2488966155491142971,https://www.flowernimoe.com/,2024-09-07
忠心寵物美容生活館,高雄市三民區大福街239號,高雄市,三民區,ChIJu4ItLPoFbjQRXZZPSe7a5KU,忠心寵物美容生活館,OPERATIONAL,807台灣高雄市三民區大福街239號,073840019,"['星期一: 09:00 – 19:00', '星期二: 09:00 – 19:00', '星期三: 09:00 – 19:00', '星期四: 09:00 – 19:00', '星期五: 09:00 – 19:00', '星期六: 09:00 – 19:00', '星期日: 休息']","['establishment', 'point_of_interest']",5.0,33.0,120.3260536,22.6581214,https://maps.google.com/?cid=11953920027915163229,https://www.facebook.com/%E5%BF%A0%E5%BF%83%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9%E7%94%9F%E6%B4%BB%E9%A4%A8-100297609305437/,2023-12-31
